Year,Week,Classification,Age,Location,Number_of_Visit_Cases,Total_Number_of_health_insurance_Visit_Cases
2020,36,1,65,2,823,73513
2020,36,1,65,5,77,9838
2020,37,０,2,2,62,258
2020,37,０,2,1,27,234
2020,37,０,2,4,3,11
2020,37,０,2,3,4,34
2020,37,０,2,1,8,58
2020,37,０,2,4,3,12
2020,37,０,2,5,0,4
2020,37,０,2,2,1,24
2020,37,０,2,3,10,70
2020,37,０,2,2,5,27
2020,37,０,2,1,20,200
2020,37,０,2,3,25,164
2020,37,０,2,1,1,23
2020,37,０,2,2,3,22
2020,37,０,2,1,35,162
2020,37,０,2,1,14,81
2020,37,０,2,1,0,6
2020,37,０,2,3,0,12
2020,37,０,2,3,3,32
2020,37,０,2,2,49,155
2020,37,０,18,2,12,321
2020,37,０,18,1,9,323
2020,37,０,18,4,0,12
2020,37,０,18,3,1,76
2020,37,０,18,1,2,40
2020,37,０,18,4,1,34
2020,37,０,18,5,0,2
2020,37,０,18,2,0,22
2020,37,０,18,3,1,40
2020,37,０,18,2,1,21
2020,37,０,18,1,6,200
2020,37,０,18,3,3,274
2020,37,０,18,1,1,22
2020,37,０,18,2,2,28
2020,37,０,18,1,9,159
2020,37,０,18,1,4,54
2020,37,０,18,1,2,28
2020,37,０,18,3,0,29
2020,37,０,18,3,1,38
2020,37,０,18,2,6,94
2020,37,０,18,5,0,3
2020,37,０,48,2,64,3605
2020,37,０,48,1,40,5314
2020,37,０,48,4,4,219
2020,37,０,48,3,12,1569
2020,37,０,48,1,10,518
2020,37,０,48,4,4,443
2020,37,０,48,5,1,29
2020,37,０,48,2,8,190
2020,37,０,48,3,6,425
2020,37,０,48,2,5,235
2020,37,０,48,1,16,2427
2020,37,０,48,3,19,3212
2020,37,０,48,1,3,340
2020,37,０,48,5,0,1
2020,37,０,48,2,10,426
2020,37,０,48,1,38,2132
2020,37,０,48,1,7,631
2020,37,０,48,1,9,322
2020,37,０,48,3,0,340
2020,37,０,48,3,3,564
2020,37,０,48,2,23,1353
2020,37,０,48,5,1,21
2020,37,０,9,2,15,158
2020,37,０,9,1,7,187
2020,37,０,9,4,0,9
2020,37,０,9,3,2,26
2020,37,０,9,1,1,23
2020,37,０,9,4,0,11
2020,37,０,9,2,0,10
2020,37,０,9,3,4,19
2020,37,０,9,2,3,14
2020,37,０,9,1,8,109
2020,37,０,9,3,6,95
2020,37,０,9,1,2,17
2020,37,０,9,2,4,13
2020,37,０,9,1,15,64
2020,37,０,9,1,5,31
2020,37,０,9,1,4,6
2020,37,０,9,3,0,4
2020,37,０,9,3,1,13
2020,37,０,9,2,11,59
2020,37,０,9,5,0,1
2020,37,０,65,2,15,2106
2020,37,０,65,1,39,3787
2020,37,０,65,4,2,167
2020,37,０,65,3,8,1059
2020,37,０,65,1,4,299
2020,37,０,65,4,3,335
2020,37,０,65,5,0,37
2020,37,０,65,2,3,207
2020,37,０,65,3,7,390
2020,37,０,65,2,2,213
2020,37,０,65,1,15,1416
2020,37,０,65,3,10,2016
2020,37,０,65,1,4,277
2020,37,０,65,5,0,3
2020,37,０,65,2,2,454
2020,37,０,65,1,20,1610
2020,37,０,65,1,6,400
2020,37,０,65,1,1,226
2020,37,０,65,3,1,244
2020,37,０,65,3,1,557
2020,37,０,65,2,11,1105
2020,37,０,65,5,0,8
2020,37,1,2,2,2708,41696
2020,37,1,2,1,1234,26154
2020,37,1,2,4,54,1706
2020,37,1,2,3,1150,22084
2020,37,1,2,1,320,5968
2020,37,1,2,4,124,3123
2020,37,1,2,5,43,989
2020,37,1,2,2,213,5755
2020,37,1,2,3,353,8127
2020,37,1,2,2,298,6061
2020,37,1,2,1,1667,30137
2020,37,1,2,3,1567,31216
2020,37,1,2,1,170,3456
2020,37,1,2,5,0,46
2020,37,1,2,2,323,7732
2020,37,1,2,1,3303,49877
2020,37,1,2,1,544,8352
2020,37,1,2,1,336,7803
2020,37,1,2,3,278,4300
2020,37,1,2,3,176,2966
2020,37,1,2,2,870,16269
2020,37,1,2,5,38,1038
2020,37,1,18,2,1644,43864
2020,37,1,18,1,1115,35728
2020,37,1,18,4,60,1877
2020,37,1,18,3,801,24313
2020,37,1,18,1,219,4831
2020,37,1,18,4,87,3541
2020,37,1,18,5,23,1213
2020,37,1,18,2,152,4847
2020,37,1,18,3,307,8383
2020,37,1,18,2,192,4797
2020,37,1,18,1,1216,26804
2020,37,1,18,3,1267,37442
2020,37,1,18,1,151,4315
2020,37,1,18,5,9,138
2020,37,1,18,2,287,7738
2020,37,1,18,1,2244,47812
2020,37,1,18,1,195,7546
2020,37,1,18,1,287,5535
2020,37,1,18,3,169,5802
2020,37,1,18,3,160,3975
2020,37,1,18,2,553,15581
2020,37,1,18,5,81,1589
2020,37,1,48,2,6824,332898
2020,37,1,48,1,5160,331124
2020,37,1,48,4,194,18583
2020,37,1,48,3,3717,214332
2020,37,1,48,1,784,42086
2020,37,1,48,4,392,32543
2020,37,1,48,5,85,8205
2020,37,1,48,2,657,43480
2020,37,1,48,3,1185,74898
2020,37,1,48,2,738,43638
2020,37,1,48,1,4371,224538
2020,37,1,48,3,5703,330794
2020,37,1,48,1,691,39432
2020,37,1,48,5,11,805
2020,37,1,48,2,1135,62406
2020,37,1,48,1,10579,393282
2020,37,1,48,1,920,56877
2020,37,1,48,1,1010,44821
2020,37,1,48,3,770,45717
2020,37,1,48,3,712,36154
2020,37,1,48,2,2382,124237
2020,37,1,48,5,178,14074
2020,37,1,9,2,1817,47268
2020,37,1,9,1,1092,35880
2020,37,1,9,4,49,2096
2020,37,1,9,3,880,28422
2020,37,1,9,1,274,7257
2020,37,1,9,4,116,3404
2020,37,1,9,5,39,1441
2020,37,1,9,2,223,7130
2020,37,1,9,3,271,9982
2020,37,1,9,2,260,6966
2020,37,1,9,1,1355,35544
2020,37,1,9,3,1272,39593
2020,37,1,9,1,127,4750
2020,37,1,9,5,3,55
2020,37,1,9,2,328,9219
2020,37,1,9,1,2978,59882
2020,37,1,9,1,414,9914
2020,37,1,9,1,364,9217
2020,37,1,9,3,253,6120
2020,37,1,9,3,193,4140
2020,37,1,9,2,637,19565
2020,37,1,9,5,43,1509
2020,37,1,65,2,1861,156892
2020,37,1,65,1,1779,201896
2020,37,1,65,4,100,12939
2020,37,1,65,3,1224,120835
2020,37,1,65,1,334,29586
2020,37,1,65,4,169,22449
2020,37,1,65,5,23,4666
2020,37,1,65,2,305,31205
2020,37,1,65,3,612,55801
2020,37,1,65,2,298,28439
2020,37,1,65,1,1118,96144
2020,37,1,65,3,2323,192110
2020,37,1,65,1,323,25090
2020,37,1,65,5,2,332
2020,37,1,65,2,526,43765
2020,37,1,65,1,2898,182336
2020,37,1,65,1,223,22495
2020,37,1,65,1,230,18947
2020,37,1,65,3,282,27130
2020,37,1,65,3,436,31161
2020,37,1,65,2,890,73084
2020,37,1,65,5,66,9984
2020,38,０,2,2,66,248
2020,38,０,2,1,23,228
2020,38,０,2,4,1,6
2020,38,０,2,3,6,42
2020,38,０,2,1,5,50
2020,38,０,2,4,2,25
2020,38,０,2,5,2,6
2020,38,０,2,2,7,32
2020,38,０,2,3,8,62
2020,38,０,2,2,2,22
2020,38,０,2,1,27,159
2020,38,０,2,3,13,131
2020,38,０,2,1,1,20
2020,38,０,2,2,3,15
2020,38,０,2,1,37,154
2020,38,０,2,1,20,88
2020,38,０,2,1,1,6
2020,38,０,2,3,1,16
2020,38,０,2,3,3,27
2020,38,０,2,2,29,141
2020,38,０,18,2,19,302
2020,38,０,18,1,9,320
2020,38,０,18,4,0,10
2020,38,０,18,3,0,78
2020,38,０,18,1,3,39
2020,38,０,18,4,0,28
2020,38,０,18,5,0,3
2020,38,０,18,2,1,21
2020,38,０,18,3,1,40
2020,38,０,18,2,0,23
2020,38,０,18,1,6,165
2020,38,０,18,3,6,236
2020,38,０,18,1,0,19
2020,38,０,18,5,0,1
2020,38,０,18,2,1,40
2020,38,０,18,1,10,159
2020,38,０,18,1,6,47
2020,38,０,18,1,0,20
2020,38,０,18,3,0,23
2020,38,０,18,3,1,28
2020,38,０,18,2,4,113
2020,38,０,48,2,58,3726
2020,38,０,48,1,37,5378
2020,38,０,48,4,6,235
2020,38,０,48,3,14,1643
2020,38,０,48,1,5,488
2020,38,０,48,4,1,445
2020,38,０,48,5,0,36
2020,38,０,48,2,8,227
2020,38,０,48,3,1,444
2020,38,０,48,2,5,235
2020,38,０,48,1,18,2236
2020,38,０,48,3,24,2898
2020,38,０,48,1,3,267
2020,38,０,48,2,7,439
2020,38,０,48,1,21,2119
2020,38,０,48,1,9,671
2020,38,０,48,1,7,318
2020,38,０,48,3,1,384
2020,38,０,48,3,0,433
2020,38,０,48,2,27,1328
2020,38,０,48,5,0,10
2020,38,０,9,2,16,160
2020,38,０,9,1,13,215
2020,38,０,9,4,0,4
2020,38,０,9,3,1,21
2020,38,０,9,1,4,21
2020,38,０,9,4,0,11
2020,38,０,9,5,1,3
2020,38,０,9,2,0,15
2020,38,０,9,3,6,24
2020,38,０,9,2,1,10
2020,38,０,9,1,7,105
2020,38,０,9,3,5,75
2020,38,０,9,1,0,7
2020,38,０,9,2,0,11
2020,38,０,9,1,5,70
2020,38,０,9,1,5,35
2020,38,０,9,1,0,4
2020,38,０,9,3,0,5
2020,38,０,9,3,0,17
2020,38,０,9,2,12,72
2020,38,０,65,2,29,2231
2020,38,０,65,1,44,3865
2020,38,０,65,4,2,181
2020,38,０,65,3,7,1039
2020,38,０,65,1,6,365
2020,38,０,65,4,3,341
2020,38,０,65,5,4,41
2020,38,０,65,2,6,195
2020,38,０,65,3,6,390
2020,38,０,65,2,3,255
2020,38,０,65,1,11,1354
2020,38,０,65,3,14,1809
2020,38,０,65,1,1,192
2020,38,０,65,5,0,1
2020,38,０,65,2,4,507
2020,38,０,65,1,18,1547
2020,38,０,65,1,6,384
2020,38,０,65,1,3,215
2020,38,０,65,3,1,240
2020,38,０,65,3,2,394
2020,38,０,65,2,18,1187
2020,38,０,65,5,0,7
2020,38,1,2,2,2708,40879
2020,38,1,2,1,1264,26048
2020,38,1,2,4,67,1711
2020,38,1,2,3,1124,21759
2020,38,1,2,1,360,5765
2020,38,1,2,4,141,3414
2020,38,1,2,5,53,1040
2020,38,1,2,2,216,5698
2020,38,1,2,3,331,7888
2020,38,1,2,2,283,5686
2020,38,1,2,1,1658,29899
2020,38,1,2,3,1626,30207
2020,38,1,2,1,160,3410
2020,38,1,2,5,6,71
2020,38,1,2,2,296,7649
2020,38,1,2,1,3126,49704
2020,38,1,2,1,512,8238
2020,38,1,2,1,377,8006
2020,38,1,2,3,330,4380
2020,38,1,2,3,160,2956
2020,38,1,2,2,815,15792
2020,38,1,2,5,38,1164
2020,38,1,18,2,1709,42177
2020,38,1,18,1,1081,35281
2020,38,1,18,4,34,1673
2020,38,1,18,3,801,22475
2020,38,1,18,1,174,4448
2020,38,1,18,4,94,3474
2020,38,1,18,5,24,1126
2020,38,1,18,2,182,4445
2020,38,1,18,3,254,7696
2020,38,1,18,2,178,4425
2020,38,1,18,1,1162,25597
2020,38,1,18,3,1152,34692
2020,38,1,18,1,159,3972
2020,38,1,18,5,12,126
2020,38,1,18,2,254,7123
2020,38,1,18,1,2187,46851
2020,38,1,18,1,206,6910
2020,38,1,18,1,252,5032
2020,38,1,18,3,187,5197
2020,38,1,18,3,162,3922
2020,38,1,18,2,550,13921
2020,38,1,18,5,50,1379
2020,38,1,48,2,6696,321902
2020,38,1,48,1,4996,320222
2020,38,1,48,4,222,17904
2020,38,1,48,3,3541,207789
2020,38,1,48,1,716,40380
2020,38,1,48,4,381,31963
2020,38,1,48,5,91,7954
2020,38,1,48,2,767,41773
2020,38,1,48,3,1119,71240
2020,38,1,48,2,687,42603
2020,38,1,48,1,4492,216913
2020,38,1,48,3,5650,317337
2020,38,1,48,1,721,38418
2020,38,1,48,5,15,835
2020,38,1,48,2,1099,60923
2020,38,1,48,1,10687,385725
2020,38,1,48,1,899,55325
2020,38,1,48,1,1035,43414
2020,38,1,48,3,795,45081
2020,38,1,48,3,655,35077
2020,38,1,48,2,2399,119594
2020,38,1,48,5,170,13699
2020,38,1,9,2,1977,50438
2020,38,1,9,1,1097,40132
2020,38,1,9,4,55,2469
2020,38,1,9,3,881,30915
2020,38,1,9,1,273,8151
2020,38,1,9,4,130,3973
2020,38,1,9,5,34,1436
2020,38,1,9,2,223,7743
2020,38,1,9,3,322,11501
2020,38,1,9,2,285,7452
2020,38,1,9,1,1368,38713
2020,38,1,9,3,1378,43654
2020,38,1,9,1,144,5431
2020,38,1,9,5,0,77
2020,38,1,9,2,312,10690
2020,38,1,9,1,3005,65817
2020,38,1,9,1,370,10718
2020,38,1,9,1,348,10966
2020,38,1,9,3,266,6912
2020,38,1,9,3,149,4675
2020,38,1,9,2,704,21024
2020,38,1,9,5,40,1813
2020,38,1,65,2,1781,148084
2020,38,1,65,1,1603,188861
2020,38,1,65,4,94,12282
2020,38,1,65,3,1217,113997
2020,38,1,65,1,317,28235
2020,38,1,65,4,161,21970
2020,38,1,65,5,23,4453
2020,38,1,65,2,341,29758
2020,38,1,65,3,616,51977
2020,38,1,65,2,271,27139
2020,38,1,65,1,1013,90379
2020,38,1,65,3,2178,182963
2020,38,1,65,1,334,23647
2020,38,1,65,5,6,308
2020,38,1,65,2,474,42432
2020,38,1,65,1,2855,172549
2020,38,1,65,1,199,21315
2020,38,1,65,1,239,17924
2020,38,1,65,3,273,25820
2020,38,1,65,3,401,29668
2020,38,1,65,2,848,69005
2020,38,1,65,5,73,9584
2020,39,０,2,2,55,267
2020,39,０,2,1,29,254
2020,39,０,2,4,3,22
2020,39,０,2,3,2,32
2020,39,０,2,1,14,60
2020,39,０,2,4,2,26
2020,39,０,2,5,0,4
2020,39,０,2,2,7,43
2020,39,０,2,3,10,53
2020,39,０,2,2,2,19
2020,39,０,2,1,30,219
2020,39,０,2,3,8,100
2020,39,０,2,1,2,19
2020,39,０,2,2,3,20
2020,39,０,2,1,25,125
2020,39,０,2,1,14,81
2020,39,０,2,1,2,6
2020,39,０,2,3,0,10
2020,39,０,2,3,4,31
2020,39,０,2,2,37,171
2020,39,０,18,2,22,321
2020,39,０,18,1,11,321
2020,39,０,18,4,1,19
2020,39,０,18,3,2,95
2020,39,０,18,1,4,33
2020,39,０,18,4,0,38
2020,39,０,18,5,0,6
2020,39,０,18,2,2,24
2020,39,０,18,3,2,47
2020,39,０,18,2,6,22
2020,39,０,18,1,5,201
2020,39,０,18,3,6,237
2020,39,０,18,1,0,26
2020,39,０,18,2,1,28
2020,39,０,18,1,9,162
2020,39,０,18,1,4,57
2020,39,０,18,1,2,22
2020,39,０,18,3,1,24
2020,39,０,18,3,0,31
2020,39,０,18,2,5,101
2020,39,０,48,2,62,3833
2020,39,０,48,1,33,5812
2020,39,０,48,4,5,248
2020,39,０,48,3,10,1787
2020,39,０,48,1,12,529
2020,39,０,48,4,3,470
2020,39,０,48,5,1,32
2020,39,０,48,2,6,215
2020,39,０,48,3,3,506
2020,39,０,48,2,8,227
2020,39,０,48,1,23,2623
2020,39,０,48,3,20,3211
2020,39,０,48,1,2,263
2020,39,０,48,5,0,3
2020,39,０,48,2,8,433
2020,39,０,48,1,31,2229
2020,39,０,48,1,11,707
2020,39,０,48,1,5,325
2020,39,０,48,3,2,418
2020,39,０,48,3,2,508
2020,39,０,48,2,26,1483
2020,39,０,48,5,0,26
2020,39,０,9,2,13,145
2020,39,０,9,1,16,201
2020,39,０,9,4,0,9
2020,39,０,9,3,1,35
2020,39,０,9,1,7,36
2020,39,０,9,4,0,6
2020,39,０,9,5,0,2
2020,39,０,9,2,0,6
2020,39,０,9,3,3,26
2020,39,０,9,2,5,14
2020,39,０,9,1,8,132
2020,39,０,9,3,7,99
2020,39,０,9,1,1,10
2020,39,０,9,2,0,10
2020,39,０,9,1,14,57
2020,39,０,9,1,5,36
2020,39,０,9,1,0,2
2020,39,０,9,3,0,5
2020,39,０,9,3,1,14
2020,39,０,9,2,10,55
2020,39,０,9,5,0,1
2020,39,０,65,2,25,2431
2020,39,０,65,1,32,4166
2020,39,０,65,4,3,167
2020,39,０,65,3,5,1176
2020,39,０,65,1,1,340
2020,39,０,65,4,0,385
2020,39,０,65,5,1,39
2020,39,０,65,2,3,218
2020,39,０,65,3,4,469
2020,39,０,65,2,0,218
2020,39,０,65,1,16,1564
2020,39,０,65,3,12,2030
2020,39,０,65,1,3,216
2020,39,０,65,2,5,525
2020,39,０,65,1,22,1673
2020,39,０,65,1,3,429
2020,39,０,65,1,2,222
2020,39,０,65,3,2,259
2020,39,０,65,3,3,426
2020,39,０,65,2,25,1275
2020,39,０,65,5,0,12
2020,39,1,2,2,2880,40802
2020,39,1,2,1,1356,25733
2020,39,1,2,4,75,1779
2020,39,1,2,3,1104,21090
2020,39,1,2,1,385,5997
2020,39,1,2,4,142,3416
2020,39,1,2,5,48,983
2020,39,1,2,2,317,5567
2020,39,1,2,3,353,7748
2020,39,1,2,2,302,5807
2020,39,1,2,1,1836,29639
2020,39,1,2,3,1718,29234
2020,39,1,2,1,218,3707
2020,39,1,2,5,4,50
2020,39,1,2,2,330,7450
2020,39,1,2,1,3583,49214
2020,39,1,2,1,518,8331
2020,39,1,2,1,396,8104
2020,39,1,2,3,327,4244
2020,39,1,2,3,150,2863
2020,39,1,2,2,897,15815
2020,39,1,2,5,37,1146
2020,39,1,18,2,1945,43374
2020,39,1,18,1,1208,36336
2020,39,1,18,4,46,1803
2020,39,1,18,3,832,23240
2020,39,1,18,1,196,4918
2020,39,1,18,4,101,3555
2020,39,1,18,5,32,1194
2020,39,1,18,2,181,4440
2020,39,1,18,3,275,7876
2020,39,1,18,2,204,4515
2020,39,1,18,1,1263,27250
2020,39,1,18,3,1304,36096
2020,39,1,18,1,173,4149
2020,39,1,18,5,9,149
2020,39,1,18,2,273,6809
2020,39,1,18,1,2454,48248
2020,39,1,18,1,255,7302
2020,39,1,18,1,237,5151
2020,39,1,18,3,192,5135
2020,39,1,18,3,175,4019
2020,39,1,18,2,520,13627
2020,39,1,18,5,50,1359
2020,39,1,48,2,7050,332633
2020,39,1,48,1,5439,340984
2020,39,1,48,4,180,18844
2020,39,1,48,3,3846,217027
2020,39,1,48,1,736,40971
2020,39,1,48,4,426,33144
2020,39,1,48,5,94,8253
2020,39,1,48,2,767,43045
2020,39,1,48,3,1155,73649
2020,39,1,48,2,797,43582
2020,39,1,48,1,4751,222623
2020,39,1,48,3,5980,333433
2020,39,1,48,1,794,39953
2020,39,1,48,5,13,854
2020,39,1,48,2,1135,62548
2020,39,1,48,1,11299,392398
2020,39,1,48,1,854,57393
2020,39,1,48,1,1108,45696
2020,39,1,48,3,823,46353
2020,39,1,48,3,745,37280
2020,39,1,48,2,2373,124034
2020,39,1,48,5,189,14065
2020,39,1,9,2,2024,50482
2020,39,1,9,1,1171,37967
2020,39,1,9,4,66,2440
2020,39,1,9,3,938,29963
2020,39,1,9,1,285,7427
2020,39,1,9,4,101,4270
2020,39,1,9,5,54,1534
2020,39,1,9,2,310,7129
2020,39,1,9,3,344,11333
2020,39,1,9,2,282,7563
2020,39,1,9,1,1554,39040
2020,39,1,9,3,1455,43259
2020,39,1,9,1,200,5168
2020,39,1,9,5,3,67
2020,39,1,9,2,327,10362
2020,39,1,9,1,3161,63722
2020,39,1,9,1,443,9739
2020,39,1,9,1,411,11077
2020,39,1,9,3,239,6902
2020,39,1,9,3,182,4916
2020,39,1,9,2,722,20071
2020,39,1,9,5,51,1643
2020,39,1,65,2,1900,158715
2020,39,1,65,1,1881,215765
2020,39,1,65,4,130,13561
2020,39,1,65,3,1283,125125
2020,39,1,65,1,348,29695
2020,39,1,65,4,205,22685
2020,39,1,65,5,26,4990
2020,39,1,65,2,323,31447
2020,39,1,65,3,645,55067
2020,39,1,65,2,275,28799
2020,39,1,65,1,1058,97304
2020,39,1,65,3,2316,199343
2020,39,1,65,1,354,25862
2020,39,1,65,5,3,327
2020,39,1,65,2,499,44732
2020,39,1,65,1,3110,185922
2020,39,1,65,1,192,23152
2020,39,1,65,1,284,19630
2020,39,1,65,3,293,28490
2020,39,1,65,3,502,32449
2020,39,1,65,2,922,74947
2020,39,1,65,5,88,10064
2020,40,０,2,2,57,278
2020,40,０,2,1,37,237
2020,40,０,2,4,1,11
2020,40,０,2,3,5,37
2020,40,０,2,1,12,70
2020,40,０,2,4,1,22
2020,40,０,2,5,0,2
2020,40,０,2,2,4,26
2020,40,０,2,3,3,45
2020,40,０,2,2,2,12
2020,40,０,2,1,23,162
2020,40,０,2,3,13,117
2020,40,０,2,1,5,26
2020,40,０,2,2,5,20
2020,40,０,2,1,26,136
2020,40,０,2,1,18,78
2020,40,０,2,1,2,7
2020,40,０,2,3,0,6
2020,40,０,2,3,2,27
2020,40,０,2,2,39,155
2020,40,０,18,2,18,307
2020,40,０,18,1,12,258
2020,40,０,18,4,2,15
2020,40,０,18,3,3,83
2020,40,０,18,1,2,42
2020,40,０,18,4,1,39
2020,40,０,18,2,1,15
2020,40,０,18,3,4,43
2020,40,０,18,2,2,26
2020,40,０,18,1,11,176
2020,40,０,18,3,0,197
2020,40,０,18,1,0,12
2020,40,０,18,2,2,30
2020,40,０,18,1,8,140
2020,40,０,18,1,7,43
2020,40,０,18,1,1,15
2020,40,０,18,3,0,13
2020,40,０,18,3,0,26
2020,40,０,18,2,6,121
2020,40,０,18,5,0,2
2020,40,０,48,2,59,3269
2020,40,０,48,1,46,4694
2020,40,０,48,4,4,231
2020,40,０,48,3,8,1326
2020,40,０,48,1,10,407
2020,40,０,48,4,2,357
2020,40,０,48,5,0,38
2020,40,０,48,2,8,194
2020,40,０,48,3,8,383
2020,40,０,48,2,5,229
2020,40,０,48,1,33,2129
2020,40,０,48,3,31,2640
2020,40,０,48,1,2,203
2020,40,０,48,5,0,2
2020,40,０,48,2,26,404
2020,40,０,48,1,27,1905
2020,40,０,48,1,10,590
2020,40,０,48,1,6,310
2020,40,０,48,3,1,264
2020,40,０,48,3,2,401
2020,40,０,48,2,27,1280
2020,40,０,48,5,0,12
2020,40,０,9,2,23,176
2020,40,０,9,1,10,172
2020,40,０,9,4,0,10
2020,40,０,9,3,4,19
2020,40,０,9,1,2,20
2020,40,０,9,4,0,10
2020,40,０,9,5,0,1
2020,40,０,9,2,1,10
2020,40,０,9,3,0,22
2020,40,０,9,2,3,12
2020,40,０,9,1,9,81
2020,40,０,9,3,12,88
2020,40,０,9,1,3,9
2020,40,０,9,2,3,15
2020,40,０,9,1,7,58
2020,40,０,9,1,8,27
2020,40,０,9,1,0,6
2020,40,０,9,3,0,4
2020,40,０,9,3,0,12
2020,40,０,9,2,15,75
2020,40,０,65,2,34,2085
2020,40,０,65,1,38,3273
2020,40,０,65,4,0,157
2020,40,０,65,3,2,808
2020,40,０,65,1,3,267
2020,40,０,65,4,5,275
2020,40,０,65,5,0,23
2020,40,０,65,2,5,173
2020,40,０,65,3,5,350
2020,40,０,65,2,6,191
2020,40,０,65,1,8,1291
2020,40,０,65,3,12,1538
2020,40,０,65,1,5,174
2020,40,０,65,2,14,450
2020,40,０,65,1,22,1455
2020,40,０,65,1,8,366
2020,40,０,65,1,1,180
2020,40,０,65,3,2,194
2020,40,０,65,3,2,388
2020,40,０,65,2,20,1085
2020,40,０,65,5,0,9
2020,40,1,2,2,3159,42057
2020,40,1,2,1,1261,23249
2020,40,1,2,4,65,1695
2020,40,1,2,3,1210,21992
2020,40,1,2,1,368,5972
2020,40,1,2,4,146,3372
2020,40,1,2,5,35,986
2020,40,1,2,2,322,5948
2020,40,1,2,3,418,8482
2020,40,1,2,2,277,5828
2020,40,1,2,1,1871,28561
2020,40,1,2,3,1615,30121
2020,40,1,2,1,222,3599
2020,40,1,2,5,5,43
2020,40,1,2,2,324,7791
2020,40,1,2,1,3472,47739
2020,40,1,2,1,518,7544
2020,40,1,2,1,420,7468
2020,40,1,2,3,335,4661
2020,40,1,2,3,170,3011
2020,40,1,2,2,933,16792
2020,40,1,2,5,41,1280
2020,40,1,18,2,1816,39139
2020,40,1,18,1,953,30346
2020,40,1,18,4,61,1436
2020,40,1,18,3,735,21942
2020,40,1,18,1,166,4670
2020,40,1,18,4,110,3350
2020,40,1,18,5,24,992
2020,40,1,18,2,187,4936
2020,40,1,18,3,284,7884
2020,40,1,18,2,206,4494
2020,40,1,18,1,1064,23982
2020,40,1,18,3,1088,34091
2020,40,1,18,1,130,3576
2020,40,1,18,5,8,125
2020,40,1,18,2,282,7291
2020,40,1,18,1,2137,44012
2020,40,1,18,1,214,6311
2020,40,1,18,1,227,4611
2020,40,1,18,3,195,5276
2020,40,1,18,3,171,3606
2020,40,1,18,2,538,14621
2020,40,1,18,5,33,1313
2020,40,1,48,2,6828,288713
2020,40,1,48,1,4715,260468
2020,40,1,48,4,235,15191
2020,40,1,48,3,3574,186900
2020,40,1,48,1,667,33871
2020,40,1,48,4,363,27588
2020,40,1,48,5,65,6693
2020,40,1,48,2,755,38553
2020,40,1,48,3,1118,65001
2020,40,1,48,2,753,37761
2020,40,1,48,1,4240,176775
2020,40,1,48,3,5466,284094
2020,40,1,48,1,665,32517
2020,40,1,48,5,15,635
2020,40,1,48,2,1207,56211
2020,40,1,48,1,10223,329070
2020,40,1,48,1,940,44761
2020,40,1,48,1,960,35895
2020,40,1,48,3,786,39896
2020,40,1,48,3,697,30998
2020,40,1,48,2,2359,108582
2020,40,1,48,5,185,12080
2020,40,1,9,2,1964,52974
2020,40,1,9,1,1053,36159
2020,40,1,9,4,53,2151
2020,40,1,9,3,892,28837
2020,40,1,9,1,246,6522
2020,40,1,9,4,143,3913
2020,40,1,9,5,24,1386
2020,40,1,9,2,292,7310
2020,40,1,9,3,297,11270
2020,40,1,9,2,268,7692
2020,40,1,9,1,1309,38169
2020,40,1,9,3,1264,42390
2020,40,1,9,1,133,5042
2020,40,1,9,5,2,73
2020,40,1,9,2,338,10890
2020,40,1,9,1,2822,64751
2020,40,1,9,1,379,9104
2020,40,1,9,1,334,9567
2020,40,1,9,3,211,7229
2020,40,1,9,3,169,4642
2020,40,1,9,2,684,22019
2020,40,1,9,5,32,1501
2020,40,1,65,2,1831,140880
2020,40,1,65,1,1630,163226
2020,40,1,65,4,105,10887
2020,40,1,65,3,1126,106138
2020,40,1,65,1,250,24082
2020,40,1,65,4,176,18763
2020,40,1,65,5,21,3749
2020,40,1,65,2,330,27798
2020,40,1,65,3,558,47669
2020,40,1,65,2,266,25129
2020,40,1,65,1,1021,76977
2020,40,1,65,3,2074,166533
2020,40,1,65,1,314,20653
2020,40,1,65,5,4,240
2020,40,1,65,2,503,39111
2020,40,1,65,1,2745,155992
2020,40,1,65,1,178,18883
2020,40,1,65,1,234,15750
2020,40,1,65,3,274,23101
2020,40,1,65,3,427,26503
2020,40,1,65,2,782,65244
2020,40,1,65,5,60,8319
2020,41,０,2,2,57,324
2020,41,０,2,1,26,270
2020,41,０,2,4,2,20
2020,41,０,2,3,3,43
2020,41,０,2,1,5,74
2020,41,０,2,4,3,33
2020,41,０,2,5,2,8
2020,41,０,2,2,4,43
2020,41,０,2,3,13,77
2020,41,０,2,2,2,16
2020,41,０,2,1,25,231
2020,41,０,2,3,23,194
2020,41,０,2,1,3,28
2020,41,０,2,2,7,28
2020,41,０,2,1,30,180
2020,41,０,2,1,18,94
2020,41,０,2,1,2,7
2020,41,０,2,3,1,9
2020,41,０,2,3,3,47
2020,41,０,2,2,47,181
2020,41,０,18,2,31,304
2020,41,０,18,1,8,301
2020,41,０,18,4,2,24
2020,41,０,18,3,3,71
2020,41,０,18,1,8,54
2020,41,０,18,4,1,36
2020,41,０,18,5,0,4
2020,41,０,18,2,2,29
2020,41,０,18,3,3,53
2020,41,０,18,2,7,44
2020,41,０,18,1,8,209
2020,41,０,18,3,16,294
